game_id,season,season_week,family,model,bucket,selected_side,price_american,price_decimal,edge_pp,p_model,implied_ev,w,p_push,profit,breakeven,reconstructed_line,reconstructed_book
2023_03_NYG_SF,2023,03,LONG_DOG_201+_CONTEXT,QB_ELO,LONG201+,away,420,5.2,1.1868297797475251,0.19890417308743924,0.03430170005468414,0,0,-1.0,0.1923076923076923,10.5,draftkings
2023_03_NYG_SF,2023,03,ML_XGB_DISAGREEMENT,XGB,12+,away,420,5.2,17.381696227259706,0.36085283756256104,0.8764347553253173,0,0,-1.0,0.1923076923076923,10.5,draftkings
2023_03_NYG_SF,2023,03,LONG_DOG_201+_CONTEXT,XGB,LONG201+,away,420,5.2,17.381696227259706,0.36085283756256104,0.8764347553253173,0,0,-1.0,0.1923076923076923,10.5,draftkings
2023_03_NYG_SF,2023,03,ML_AVG_DISAGREEMENT,AVG,8-12,away,420,5.2,9.284263003503614,0.27987850532500014,0.45536822769000085,0,0,-1.0,0.1923076923076923,10.5,draftkings
2023_03_NYG_SF,2023,03,LONG_DOG_201+_CONTEXT,AVG,LONG201+,away,420,5.2,9.284263003503614,0.27987850532500014,0.45536822769000085,0,0,-1.0,0.1923076923076923,10.5,draftkings
2023_03_NYG_SF,2023,03,ML_CORROBORATED_DISAGREEMENT,CORROB,8-12,away,420,5.2,9.284263003503614,0.27987850532500014,0.45536822769000085,0,0,-1.0,0.1923076923076923,10.5,draftkings
2023_03_PHI_TB,2023,03,ML_QBELO_DISAGREEMENT,QB_ELO,12+,home,210,3.1,14.896858731167113,0.4579007565527725,0.4194923453135948,0,0,-1.0,0.3225806451612903,5.5,draftkings
2023_03_PHI_TB,2023,03,LONG_DOG_201+_CONTEXT,QB_ELO,LONG201+,home,210,3.1,14.896858731167113,0.4579007565527725,0.4194923453135948,0,0,-1.0,0.3225806451612903,5.5,draftkings
2023_03_PHI_TB,2023,03,ML_XGB_DISAGREEMENT,XGB,12+,home,210,3.1,18.166981740555084,0.4906019866466522,0.5208661586046219,0,0,-1.0,0.3225806451612903,5.5,draftkings
2023_03_PHI_TB,2023,03,LONG_DOG_201+_CONTEXT,XGB,LONG201+,home,210,3.1,18.166981740555084,0.4906019866466522,0.5208661586046219,0,0,-1.0,0.3225806451612903,5.5,draftkings
2023_03_PHI_TB,2023,03,ML_AVG_DISAGREEMENT,AVG,12+,home,210,3.1,16.531920235861097,0.47425137159971237,0.47017925195910837,0,0,-1.0,0.3225806451612903,5.5,draftkings
2023_03_PHI_TB,2023,03,LONG_DOG_201+_CONTEXT,AVG,LONG201+,home,210,3.1,16.531920235861097,0.47425137159971237,0.47017925195910837,0,0,-1.0,0.3225806451612903,5.5,draftkings
2023_03_PHI_TB,2023,03,ML_CORROBORATED_DISAGREEMENT,CORROB,12+,home,210,3.1,16.531920235861097,0.47425137159971237,0.47017925195910837,0,0,-1.0,0.3225806451612903,5.5,draftkings
2023_03_PIT_LV,2023,03,ML_QBELO_DISAGREEMENT,QB_ELO,8-12,away,136,2.3600000000000003,10.040759510038722,0.5047160559183703,0.19112989196735408,1,0,1.36,0.42372881355932196,3.0,draftkings
2023_03_PIT_LV,2023,03,ML_XGB_DISAGREEMENT,XGB,8-12,away,136,2.3600000000000003,10.644451512272123,0.5107529759407043,0.20537702322006246,1,0,1.36,0.42372881355932196,3.0,draftkings
2023_03_PIT_LV,2023,03,ML_AVG_DISAGREEMENT,AVG,8-12,away,136,2.3600000000000003,10.342605511155423,0.5077345159295373,0.19825345759370827,1,0,1.36,0.42372881355932196,3.0,draftkings
2023_03_PIT_LV,2023,03,ML_CORROBORATED_DISAGREEMENT,CORROB,8-12,away,136,2.3600000000000003,10.342605511155423,0.5077345159295373,0.19825345759370827,1,0,1.36,0.42372881355932196,3.0,draftkings
